step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
3510.0,39,33,22,2417,2456,0,187.0,4.794871794871795,1.7758385735034767,22,329.0,0.06783831053688519,22,329.0
3515.0,42,33,17,2417,2459,0,132.0,3.142857142857143,3.6612146073227385,17,332.0,0.12580274579555648,17,332.0
3520.0,41,35,14,2419,2460,0,108.0,2.6341463414634148,5.4839606670452925,14,305.0,0.21036502044331992,14,305.0
3525.0,38,40,6,2423,2461,0,50.0,1.3157894736842106,7.216661575444415,6,244.0,0.3370439375313311,6,244.0
3530.0,33,41,2,2428,2461,0,12.0,0.36363636363636365,8.379474878213859,2,194.0,0.4484983448423458,2,194.0
3535.0,35,37,2,2431,2466,0,3.0,0.08571428571428572,7.990225593849757,2,175.0,0.4703462163700127,2,175.0
3540.0,34,35,7,2437,2471,0,26.0,0.7647058823529411,6.164415357362123,7,196.0,0.31674358821802484,7,196.0
3545.0,32,36,14,2442,2474,0,80.0,2.5,4.293009586357465,14,250.0,0.2050647180137785,14,250.0
3550.0,35,35,14,2445,2480,0,83.0,2.3714285714285714,3.2046849230926995,14,272.0,0.18795197456138146,14,272.0
3555.0,38,35,9,2446,2484,0,42.0,1.105263157894737,4.174619579991713,9,232.0,0.17593616090735367,9,232.0
3560.0,40,36,10,2447,2487,0,32.0,0.8,5.7779790118849785,10,152.0,0.21622128195361337,10,152.0
3565.0,37,39,6,2452,2489,0,23.0,0.6216216216216216,6.850320370715618,6,120.0,0.34407735390383415,6,120.0
3570.0,35,44,1,2456,2491,0,1.0,0.02857142857142857,7.499358448943503,1,96.0,0.4421683179206673,1,96.0
3575.0,36,42,6,2460,2496,0,20.0,0.5555555555555556,6.459599171266475,6,115.0,0.3337080039193247,6,115.0
3580.0,38,39,12,2464,2502,0,68.0,1.7894736842105263,4.983191691601919,12,163.0,0.23455686849709495,12,163.0
3585.0,37,38,18,2469,2506,0,143.0,3.864864864864865,3.2419377193898593,18,238.0,0.16087626814908224,18,238.0
3590.0,40,35,18,2471,2511,0,145.0,3.625,1.7044245446911652,18,288.0,0.078521963953358,18,288.0
3595.0,40,37,18,2472,2512,0,106.0,2.65,2.9849336241712345,18,295.0,0.10301459744428132,18,295.0
3600.0,43,40,16,2472,2515,0,90.0,2.0930232558139537,5.1526837072106275,16,261.0,0.1733017053846917,16,261.0
3605.0,39,43,8,2476,2515,0,68.0,1.7435897435897436,6.4835884009255045,8,254.0,0.31779172776941905,8,254.0
3610.0,35,46,1,2480,2515,0,1.0,0.02857142857142857,7.006499188362876,1,209.0,0.3730397872333232,1,209.0
3615.0,34,47,6,2485,2519,0,18.0,0.5294117647058824,6.80417888270083,6,216.0,0.3163446603455783,6,216.0
3620.0,35,44,13,2489,2524,0,67.0,1.9142857142857144,4.558855305494409,13,265.0,0.21485162557172272,13,265.0
3625.0,37,40,14,2494,2531,0,74.0,2.0,2.6213990111541783,14,286.0,0.16101454424343348,14,286.0
3630.0,43,41,11,2495,2538,0,45.0,1.0465116279069768,4.526746302139723,11,262.0,0.24112668769191029,11,262.0
3635.0,45,44,7,2495,2540,0,31.0,0.6888888888888889,5.5864901516988485,7,192.0,0.22846889831318534,7,192.0
3640.0,43,47,5,2498,2541,0,11.0,0.2558139534883721,5.16464578988797,5,216.0,0.23418384719031862,5,216.0
3645.0,38,51,5,2503,2541,0,19.0,0.5,5.449276728251015,5,234.0,0.23730291745112728,5,234.0
3650.0,38,51,13,2507,2545,0,70.0,1.8421052631578947,4.212845460027769,13,285.0,0.1320348966809684,13,285.0
3655.0,38,51,13,2511,2549,0,75.0,1.9736842105263157,2.934555758166068,13,296.0,0.10836590656410593,13,296.0
3660.0,39,49,11,2514,2553,0,43.0,1.1025641025641026,3.8387225003411753,11,252.0,0.158531040145934,11,252.0
3665.0,41,50,8,2515,2556,0,28.0,0.6829268292682927,5.515372240134803,8,198.0,0.21576550050701215,8,198.0
3670.0,38,52,6,2519,2557,0,21.0,0.5526315789473685,7.523067301281829,6,149.0,0.3568238351575207,6,149.0
3675.0,35,54,2,2523,2558,0,11.0,0.3142857142857143,8.840727220678808,2,108.0,0.48489585868723417,2,108.0
3680.0,35,53,3,2528,2563,0,5.0,0.14285714285714285,7.343242733488171,3,106.0,0.4265799558991293,3,106.0
3685.0,34,52,9,2533,2567,0,33.0,0.9705882352941176,5.654006318880268,9,130.0,0.26143928326449245,9,130.0
3690.0,34,54,13,2537,2571,0,88.0,2.588235294117647,4.244862884465232,13,186.0,0.17039375807776466,13,186.0
3695.0,36,53,13,2541,2577,0,81.0,2.25,3.218228551378646,13,207.0,0.18414245951132308,13,207.0
3700.0,40,50,9,2542,2582,0,39.0,0.975,3.8299096700025244,9,183.0,0.16572273139096436,9,183.0
3705.0,41,51,9,2543,2584,0,34.0,0.8292682926829268,5.667460712190796,9,140.0,0.20929366155277518,9,140.0
3710.0,39,53,6,2546,2585,0,24.0,0.6153846153846154,7.283470447567449,6,115.0,0.30615615381630407,6,115.0
3715.0,35,56,3,2552,2587,0,26.0,0.7428571428571429,9.13738771998952,3,102.0,0.5322342877490495,3,102.0
3720.0,34,55,4,2557,2591,0,42.0,1.2352941176470589,9.424360865780061,4,87.0,0.5458670274261436,4,87.0
3725.0,33,53,2,2562,2595,0,2.0,0.06060606060606061,7.369346407167267,2,58.0,0.4211673547592069,2,58.0
3730.0,34,51,7,2567,2601,0,25.0,0.7352941176470589,6.8071011908542856,7,65.0,0.35629520334328774,7,65.0
3735.0,37,46,13,2570,2607,0,76.0,2.054054054054054,4.795598658103629,13,116.0,0.23987026298789033,13,116.0
3740.0,38,44,19,2575,2613,0,161.0,4.2368421052631575,3.201762150862912,19,201.0,0.20087864663663157,19,201.0
3745.0,40,42,22,2577,2617,0,165.0,4.125,1.4588663292476296,22,261.0,0.08538856051262259,22,261.0
3750.0,43,44,19,2577,2620,0,122.0,2.8372093023255816,2.8490662214632376,19,277.0,0.09881555016551616,19,277.0
3755.0,43,47,17,2577,2620,0,113.0,2.627906976744186,5.050737338604614,17,270.0,0.1519262095207809,17,270.0
3760.0,40,50,5,2581,2621,0,33.0,0.825,5.072286813541481,5,292.0,0.21988068052084223,5,292.0
3765.0,36,52,6,2585,2621,0,24.0,0.6666666666666666,5.211381532904265,6,301.0,0.22560802421844328,6,301.0
3770.0,37,50,12,2589,2626,0,75.0,2.027027027027027,3.8711142454967895,12,352.0,0.1565238843203935,12,352.0
3775.0,37,49,12,2592,2629,0,70.0,1.8918918918918919,2.754046037267784,12,367.0,0.11355944494392804,12,367.0
3780.0,39,46,10,2595,2634,0,39.0,1.0,3.7671158538632312,10,323.0,0.1725987118488108,10,323.0
3785.0,41,45,9,2595,2636,0,35.0,0.8536585365853658,5.350087782213036,9,248.0,0.20081288933631655,9,248.0
3790.0,38,48,9,2598,2636,0,25.0,0.6578947368421053,5.622277558159963,9,283.0,0.20695944084550771,9,283.0
3795.0,35,51,8,2603,2638,0,33.0,0.9428571428571428,5.421231636082673,8,316.0,0.2596548295794378,8,316.0
3800.0,35,49,15,2608,2643,0,95.0,2.7142857142857144,3.214312869349375,15,378.0,0.1828926740494928,15,378.0
3805.0,36,48,15,2610,2646,0,100.0,2.7777777777777777,1.934347419033756,15,397.0,0.12108893477102042,15,397.0
3810.0,39,49,18,2610,2649,0,95.0,2.4358974358974357,2.845666625438317,18,363.0,0.08317610962989713,18,363.0
3815.0,41,50,16,2610,2651,0,79.0,1.9268292682926829,4.887292185200563,16,284.0,0.13315254553443231,16,284.0
3820.0,39,51,8,2613,2652,0,71.0,1.8205128205128205,6.846185362087672,8,262.0,0.2995360909416362,8,262.0
3825.0,35,52,3,2618,2653,0,54.0,1.542857142857143,8.892949170655264,3,195.0,0.46260325407407105,3,195.0
3830.0,33,50,1,2624,2657,0,3.0,0.09090909090909091,7.81344492489272,1,151.0,0.45414527220771694,1,151.0
3835.0,32,48,8,2629,2661,0,30.0,0.9375,6.083979168993101,8,160.0,0.31051258060692283,8,160.0
3840.0,33,48,12,2633,2666,0,82.0,2.484848484848485,4.621176134379575,12,212.0,0.23897767443602064,12,212.0
3845.0,34,44,19,2637,2671,0,161.0,4.735294117647059,2.433064123448582,19,291.0,0.13472038379647705,19,291.0
3850.0,37,44,18,2638,2675,0,154.0,4.162162162162162,1.516096287634641,18,328.0,0.06719840257677549,18,328.0
3855.0,39,44,17,2638,2677,0,115.0,2.948717948717949,3.1219757828066954,17,312.0,0.08529656997195506,17,312.0
3860.0,40,45,14,2639,2679,0,90.0,2.25,5.552429298794257,14,259.0,0.1774418000738511,14,259.0
3865.0,35,47,5,2644,2679,0,42.0,1.2,7.229303115382791,5,219.0,0.31724142240361436,5,219.0
3870.0,30,48,2,2649,2679,0,3.0,0.1,7.577846821800644,2,197.0,0.40281299051218655,2,197.0
3875.0,31,46,6,2654,2685,0,24.0,0.7741935483870968,5.588705672619029,6,218.0,0.30834427968614303,6,218.0
3880.0,32,47,12,2656,2688,0,71.0,2.21875,3.7156899368455596,12,265.0,0.20928227494475046,12,265.0
3885.0,36,46,13,2659,2695,0,68.0,1.8888888888888888,3.0401772273737655,13,286.0,0.20640090989379115,13,286.0
3890.0,40,43,12,2659,2699,0,44.0,1.1,3.469408361076482,12,257.0,0.14748026085974433,12,257.0
3895.0,43,43,13,2659,2702,0,48.0,1.1162790697674418,4.8577391128579315,13,200.0,0.1648854062646729,13,200.0
3900.0,41,45,6,2662,2703,0,11.0,0.2682926829268293,5.3396352433831,6,220.0,0.2481555593896522,6,220.0
3905.0,35,48,8,2668,2703,0,31.0,0.8857142857142857,5.177866995660239,8,242.0,0.2429362072987482,8,242.0
3910.0,37,46,13,2671,2708,0,84.0,2.27027027027027,3.859537931676062,13,295.0,0.17515846264544355,13,295.0
3915.0,35,47,14,2675,2710,0,81.0,2.3142857142857145,2.087282383082937,14,307.0,0.11692718336102427,14,307.0
3920.0,39,45,12,2675,2714,0,47.0,1.205128205128205,3.1795742317983287,12,257.0,0.0900005551375207,12,257.0
3925.0,42,46,13,2676,2718,0,51.0,1.2142857142857142,5.300186467112284,13,220.0,0.20868993108485231,13,220.0
3930.0,41,48,7,2679,2720,0,39.0,0.9512195121951219,7.317127613383274,7,176.0,0.3742841416248421,7,176.0
3935.0,36,51,2,2684,2720,0,36.0,1.0,8.772534833693502,2,134.0,0.511112498711983,2,134.0
3940.0,34,51,1,2689,2723,0,1.0,0.029411764705882353,7.501626995565356,1,95.0,0.4321950038412838,1,95.0
3945.0,35,48,6,2694,2729,0,21.0,0.6,6.7503182165476465,6,110.0,0.329176956821814,6,110.0
3950.0,37,45,14,2699,2736,0,73.0,1.972972972972973,4.829940473684669,14,163.0,0.24023751785850983,14,163.0
3955.0,39,44,12,2703,2742,0,73.0,1.8717948717948718,3.8742842990384045,12,191.0,0.2322529529307831,12,191.0
3960.0,42,45,10,2705,2747,0,42.0,1.0,4.036930901523183,10,177.0,0.18998045610575626,10,177.0
3965.0,45,47,12,2705,2750,0,43.0,0.9555555555555556,5.237188306564248,12,144.0,0.18321763613668018,12,144.0
3970.0,42,47,4,2709,2751,0,12.0,0.2857142857142857,5.1327858951705085,4,179.0,0.23510152792514374,4,179.0
3975.0,39,50,7,2713,2752,0,20.0,0.5128205128205128,5.6152773513772285,7,191.0,0.2410249064105477,7,191.0
3980.0,39,49,12,2717,2756,0,72.0,1.8461538461538463,4.751244102495497,12,243.0,0.18545935398251373,12,243.0
3985.0,41,48,13,2721,2762,0,74.0,1.8048780487804879,3.579465846094851,13,263.0,0.17328312653421377,13,263.0
3990.0,40,47,12,2725,2765,0,51.0,1.275,3.4260203569060876,12,243.0,0.1493720105195915,12,243.0
3995.0,43,46,11,2725,2768,0,44.0,1.0232558139534884,5.0416488788736,11,202.0,0.1621309955389787,11,202.0
4000.0,41,47,10,2728,2769,0,44.0,1.0731707317073171,6.750218230199047,10,199.0,0.2980368352006811,10,199.0
4005.0,37,49,4,2733,2770,0,44.0,1.1891891891891893,8.837482939131139,4,153.0,0.46763938204669325,4,153.0
4010.0,36,46,1,2738,2774,0,2.0,0.05555555555555555,8.26224738443716,1,122.0,0.4700886155732677,1,122.0
4015.0,34,45,7,2744,2778,0,25.0,0.7352941176470589,6.808060918764434,7,123.0,0.32519890053533745,7,123.0
4020.0,36,43,13,2748,2784,0,77.0,2.138888888888889,4.536809993534202,13,175.0,0.18407578853474274,13,175.0
4025.0,37,40,13,2753,2790,0,73.0,1.972972972972973,2.981749292376243,13,196.0,0.15376859131582588,13,196.0
4030.0,38,40,10,2755,2793,0,39.0,1.0263157894736843,3.5032822287869756,10,174.0,0.1378845528080629,10,174.0
4035.0,41,40,12,2755,2796,0,39.0,0.9512195121951219,5.308871893415743,12,136.0,0.16637080567698093,12,136.0
4040.0,38,43,5,2759,2797,0,27.0,0.7105263157894737,7.3566176957180875,5,124.0,0.35389885342798044,5,124.0
4045.0,34,46,1,2763,2797,0,1.0,0.029411764705882353,7.779243280836964,1,105.0,0.4238682431824372,1,105.0
4050.0,33,46,7,2769,2802,0,26.0,0.7878787878787878,6.0476060401116625,7,130.0,0.30410048466815254,7,130.0
4055.0,34,43,12,2773,2807,0,75.0,2.2058823529411766,4.029416041765599,12,179.0,0.20976984182343508,12,179.0
4060.0,35,43,13,2776,2811,0,73.0,2.085714285714286,2.3927408349545334,13,211.0,0.13614387426506316,13,211.0
4065.0,39,42,12,2777,2816,0,53.0,1.358974358974359,3.6097741550683438,12,198.0,0.14941891797319767,12,198.0
4070.0,41,41,10,2778,2819,0,43.0,1.048780487804878,5.166735940592142,10,163.0,0.18662807409942403,10,163.0
4075.0,39,46,7,2780,2819,0,35.0,0.8974358974358975,6.851717207461156,7,158.0,0.3267169118701428,7,158.0
4080.0,35,50,4,2785,2820,0,33.0,0.9428571428571428,8.210927380231453,4,119.0,0.4649354224032956,4,119.0
4085.0,37,48,2,2789,2826,0,2.0,0.05405405405405406,7.420420186063105,2,98.0,0.4521104139236549,2,98.0
4090.0,37,46,8,2794,2831,0,27.0,0.7297297297297297,6.600333212817638,8,114.0,0.34128502137770084,8,114.0
4095.0,38,45,15,2799,2837,0,83.0,2.1842105263157894,4.651562382952759,15,170.0,0.2047900859499129,15,170.0
4100.0,40,45,14,2802,2842,0,87.0,2.175,3.39645609696881,14,209.0,0.14050050428863223,14,209.0
4105.0,42,43,10,2804,2846,0,47.0,1.119047619047619,4.23772244659372,10,194.0,0.15999972922688194,10,194.0
4110.0,41,42,10,2807,2848,0,33.0,0.8048780487804879,4.969111138792989,10,154.0,0.1712141885989711,10,154.0
4115.0,40,45,8,2809,2849,0,29.0,0.725,5.363532618053618,8,194.0,0.227260460754024,8,194.0
4120.0,35,47,8,2815,2850,0,30.0,0.8571428571428571,5.423824698311829,8,227.0,0.25143289865884727,8,227.0
4125.0,34,45,14,2819,2853,0,82.0,2.411764705882353,3.3862009325209295,14,279.0,0.13666359652997367,14,279.0
4130.0,39,42,14,2822,2861,0,77.0,1.9743589743589745,2.904177761543486,14,297.0,0.16248515396633853,14,297.0
4135.0,40,42,11,2823,2863,0,47.0,1.175,3.930059928624297,11,243.0,0.16120951083675086,11,243.0
4140.0,42,42,10,2823,2865,0,37.0,0.8809523809523809,5.144664895426952,10,209.0,0.1626138914703327,10,209.0
4145.0,38,43,8,2827,2865,0,22.0,0.5789473684210527,4.9499039429682705,8,239.0,0.19781010917739614,8,239.0
4150.0,33,45,9,2832,2865,0,36.0,1.0909090909090908,4.804119178811064,9,269.0,0.18361161757346048,9,269.0
4155.0,36,43,13,2835,2871,0,92.0,2.5555555555555554,3.6347336313381637,13,325.0,0.1748618574409297,13,325.0
4160.0,37,42,15,2839,2876,0,87.0,2.3513513513513513,2.563344338288253,15,342.0,0.16752260095916413,15,342.0
4165.0,41,42,10,2839,2880,0,48.0,1.170731707317073,4.260228552383008,10,277.0,0.2046067504860509,10,277.0
4170.0,44,42,8,2839,2883,0,27.0,0.6136363636363636,5.9584592764717765,8,211.0,0.24646339790881047,8,211.0
4175.0,42,44,7,2843,2885,0,25.0,0.5952380952380952,7.360984910196038,7,160.0,0.36551559521352456,7,160.0
4180.0,41,47,2,2847,2888,0,2.0,0.04878048780487805,7.627960115207854,2,159.0,0.45847835515175084,2,159.0
4185.0,41,46,7,2853,2894,0,25.0,0.6097560975609756,7.240625984753341,7,175.0,0.3919724376151754,7,175.0
4190.0,41,45,13,2857,2898,0,81.0,1.975609756097561,5.28360540131765,13,232.0,0.18558505641906423,13,232.0
4195.0,42,45,15,2861,2903,0,85.0,2.0238095238095237,3.946706505315044,15,257.0,0.14960157615789993,15,257.0
4200.0,41,45,12,2867,2908,0,58.0,1.4146341463414633,4.813842827904553,12,235.0,0.24133274428797183,12,235.0
4205.0,45,43,10,2868,2913,0,49.0,1.0888888888888888,5.895945332179682,10,182.0,0.25126093989252934,10,182.0
4210.0,43,47,6,2872,2915,0,13.0,0.3023255813953488,5.4924001097638255,6,200.0,0.2710987421728572,6,200.0
4215.0,37,49,8,2878,2915,0,30.0,0.8108108108108109,5.534518384561148,8,227.0,0.2854652065542199,8,227.0
4220.0,40,46,14,2880,2920,0,89.0,2.225,4.561569085748038,14,286.0,0.1519167824149622,14,286.0
4225.0,41,43,15,2884,2925,0,97.0,2.3658536585365852,3.377608209485067,15,313.0,0.13304951107501706,15,313.0
4230.0,39,44,13,2888,2927,0,63.0,1.6153846153846154,3.492922954927444,13,284.0,0.12499753285024222,13,284.0
4235.0,40,46,11,2889,2929,0,51.0,1.275,5.011876842313789,11,224.0,0.1654306662186675,11,224.0
4240.0,38,49,8,2892,2930,0,40.0,1.0526315789473684,6.740019026656584,8,209.0,0.3459387591604649,8,209.0
4245.0,36,51,2,2896,2932,0,2.0,0.05555555555555555,7.790591363053999,2,175.0,0.4938625392602027,2,175.0
4250.0,35,49,8,2902,2937,0,27.0,0.7714285714285715,6.042178174274603,8,201.0,0.3214342950970466,8,201.0
4255.0,36,49,13,2905,2941,0,83.0,2.3055555555555554,4.342804671697674,13,257.0,0.17040501460372348,13,257.0
4260.0,38,49,15,2909,2947,0,84.0,2.210526315789474,3.5706169445246436,15,279.0,0.16403431467212012,15,279.0
4265.0,42,49,12,2911,2953,0,58.0,1.380952380952381,4.6416075181094385,12,248.0,0.22112399712739753,12,248.0
4270.0,43,49,9,2913,2956,0,38.0,0.8837209302325582,5.833725107687765,9,185.0,0.26711841365247735,9,185.0
4275.0,42,52,9,2917,2959,0,32.0,0.7619047619047619,6.523856560775284,9,176.0,0.35134008484603435,9,176.0
4280.0,41,53,5,2919,2960,0,27.0,0.6585365853658537,8.04550360475711,5,132.0,0.4882242365106255,5,132.0
4285.0,41,53,1,2925,2966,0,2.0,0.04878048780487805,7.20889994308628,1,124.0,0.4394748799621821,1,124.0
4290.0,43,53,7,2929,2972,0,23.0,0.5348837209302325,7.231148133907117,7,121.0,0.38035036359389157,7,121.0
4295.0,43,51,13,2935,2978,0,77.0,1.7906976744186047,6.110542621727933,13,175.0,0.28581415541509114,13,175.0
4300.0,43,50,15,2940,2983,0,86.0,2.0,3.8249716989460203,15,214.0,0.15880445555265532,15,214.0
4305.0,41,50,12,2945,2986,0,55.0,1.3414634146341464,3.6565240754408475,12,206.0,0.1485444789852767,12,206.0
4310.0,43,50,11,2946,2989,0,59.0,1.372093023255814,4.765201800134218,11,183.0,0.1597562860042044,11,183.0
4315.0,41,52,6,2950,2991,0,12.0,0.2926829268292683,5.024690919404988,6,181.0,0.23788263971270143,6,181.0
4320.0,37,55,7,2954,2991,0,23.0,0.6216216216216216,5.282818026482684,7,189.0,0.2509116688452521,7,189.0
4325.0,37,52,15,2958,2995,0,85.0,2.2972972972972974,3.8792298267980696,15,251.0,0.1419789539735762,15,251.0
4330.0,38,49,15,2962,3000,0,94.0,2.473684210526316,2.7330520291568376,15,275.0,0.12511806565511518,15,275.0
4335.0,39,50,10,2963,3002,0,50.0,1.2820512820512822,3.8418814753948323,10,251.0,0.12537411233484272,10,251.0
4340.0,39,49,10,2965,3004,0,34.0,0.8717948717948718,5.005957046281693,10,197.0,0.13883500317848815,10,197.0
4345.0,38,51,7,2968,3006,0,26.0,0.6842105263157895,6.981846594300585,7,176.0,0.3702298700494422,7,176.0
4350.0,34,55,1,2972,3006,0,10.0,0.29411764705882354,9.14073055163944,1,115.0,0.5586206091486232,1,115.0
4355.0,33,56,2,2978,3011,0,3.0,0.09090909090909091,8.115652768399423,2,108.0,0.4891612753338004,2,108.0
4360.0,33,54,7,2983,3016,0,28.0,0.8484848484848485,5.976544793578831,7,133.0,0.31549578012877155,7,133.0
4365.0,35,50,14,2986,3021,0,85.0,2.4285714285714284,3.7762169094886344,14,190.0,0.14308377250134002,14,190.0
4370.0,36,47,15,2989,3025,0,84.0,2.3333333333333335,2.505128919361944,15,216.0,0.09948134044227,15,216.0
4375.0,38,46,11,2991,3029,0,47.0,1.236842105263158,3.736359646375629,11,180.0,0.1284337890826335,11,180.0
4380.0,40,48,10,2992,3032,0,36.0,0.9,5.543285947273303,10,147.0,0.21261647834359668,10,147.0
4385.0,37,52,6,2995,3032,0,22.0,0.5945945945945946,7.0427071424306105,6,125.0,0.3194170662225712,6,125.0
4390.0,33,54,1,3000,3033,0,7.0,0.21212121212121213,9.18718759500129,1,97.0,0.5408611540361804,1,97.0
4395.0,31,53,1,3006,3037,0,1.0,0.03225806451612903,8.492683342221833,1,79.0,0.5247376429885072,1,79.0
4400.0,34,51,7,3011,3045,0,23.0,0.6764705882352942,7.2359122874995085,7,101.0,0.4146288761778138,7,101.0
4405.0,35,47,13,3016,3051,0,73.0,2.085714285714286,4.688831203868556,13,151.0,0.2814330378856154,13,151.0
4410.0,37,44,18,3018,3055,0,147.0,3.972972972972973,2.869887777881092,18,226.0,0.1617842716084422,18,226.0
4415.0,41,40,17,3019,3060,0,142.0,3.4634146341463414,2.300674038372728,17,272.0,0.08380427749084819,17,272.0
4420.0,44,41,17,3020,3064,0,95.0,2.159090909090909,4.080196047714636,17,268.0,0.1598180676792117,17,268.0
4425.0,44,44,14,3022,3066,0,80.0,1.8181818181818181,6.189915728179347,14,231.0,0.27177449048796753,14,231.0
4430.0,40,46,7,3026,3066,0,45.0,1.125,6.954047545301464,7,199.0,0.3137739632908395,7,199.0
4435.0,35,51,0,3031,3066,0,0.0,0.0,6.63058992473333,0,194.0,0.34629999745941314,0,194.0
4440.0,35,49,6,3036,3071,0,21.0,0.6,6.124198918247766,6,210.0,0.2767005935690062,6,210.0
4445.0,36,46,14,3040,3076,0,76.0,2.111111111111111,4.3558160360356455,14,265.0,0.19118636770348144,14,265.0
4450.0,36,44,14,3044,3080,0,82.0,2.2777777777777777,2.8793838819141464,14,296.0,0.1418184692218535,14,296.0
4455.0,39,42,12,3046,3085,0,61.0,1.564102564102564,3.4236490501060235,12,276.0,0.1367852589029669,12,276.0
4460.0,41,43,11,3046,3087,0,46.0,1.1219512195121952,4.992564594575019,11,216.0,0.16042356778574687,11,216.0
4465.0,40,43,9,3048,3088,0,45.0,1.125,6.6279611110362,9,189.0,0.29676504408984344,9,189.0
4470.0,36,46,3,3053,3089,0,39.0,1.0833333333333333,8.594240712023876,3,127.0,0.4559432475045145,3,127.0
4475.0,34,43,1,3059,3093,0,2.0,0.058823529411764705,8.115186907163029,1,93.0,0.45535335197211607,1,93.0
4480.0,31,43,7,3065,3096,0,24.0,0.7741935483870968,6.378775815973072,7,106.0,0.27866534722151354,7,106.0
4485.0,33,43,11,3068,3101,0,70.0,2.121212121212121,4.8255613061160245,11,152.0,0.21174623746994858,11,152.0
4490.0,33,41,11,3073,3106,0,60.0,1.8181818181818181,2.792412074659466,11,172.0,0.15654796234319832,11,172.0
4495.0,37,39,8,3074,3111,0,27.0,0.7297297297297297,3.8896763382115225,8,149.0,0.17975952167635276,8,149.0
4500.0,40,41,8,3074,3114,0,26.0,0.65,5.671262597863338,8,120.0,0.22792508854364338,8,120.0
4505.0,39,41,5,3077,3116,0,24.0,0.6153846153846154,7.136343351955377,5,101.0,0.35239069913111015,5,101.0
4510.0,34,43,2,3083,3117,0,18.0,0.5294117647058824,9.17007518446142,2,83.0,0.5219893051740662,2,83.0
4515.0,33,43,3,3088,3121,0,5.0,0.15151515151515152,7.5916111779368896,3,72.0,0.4395798479941906,3,72.0
4520.0,33,40,8,3093,3126,0,34.0,1.0303030303030303,5.8944908035351125,8,99.0,0.2684164894968763,8,99.0
4525.0,36,38,13,3096,3132,0,88.0,2.4444444444444446,4.524719426587689,13,153.0,0.21902579894057356,13,153.0
4530.0,36,35,14,3101,3137,0,87.0,2.4166666666666665,2.8741859730314543,14,193.0,0.1945328862255406,14,193.0
4535.0,42,32,11,3101,3143,0,55.0,1.3095238095238095,4.209829875833897,11,173.0,0.1981915428998521,11,173.0
4540.0,45,32,12,3101,3146,0,50.0,1.1111111111111112,5.615985697263165,12,157.0,0.23772312144189245,12,157.0
4545.0,41,36,8,3105,3146,0,47.0,1.146341463414634,6.238976643826449,8,156.0,0.2679207157224432,8,156.0
4550.0,39,38,1,3109,3148,0,1.0,0.02564102564102564,7.139837630654884,1,141.0,0.4104878744071162,1,141.0
4555.0,37,37,7,3115,3152,0,21.0,0.5675675675675675,6.770493373847089,7,141.0,0.34925319113782094,7,141.0
4560.0,40,32,13,3119,3159,0,72.0,1.8,5.242217117789024,13,193.0,0.22405279029649808,13,193.0
4565.0,42,29,13,3123,3165,0,76.0,1.8095238095238095,3.734004578695206,13,224.0,0.16802780782973578,13,224.0
4570.0,42,29,11,3127,3169,0,43.0,1.0238095238095237,4.457087180815303,11,212.0,0.207685216847071,11,212.0
4575.0,45,31,9,3128,3173,0,32.0,0.7111111111111111,5.603478317713735,9,162.0,0.22267968984123893,9,162.0
4580.0,42,35,8,3132,3174,0,42.0,1.0,6.735086801494506,8,157.0,0.3307913467947968,8,157.0
4585.0,38,35,3,3137,3175,0,4.0,0.10526315789473684,6.489804663236774,3,128.0,0.3588714109112614,3,128.0
4590.0,41,34,7,3141,3182,0,27.0,0.6585365853658537,7.095501436441111,7,136.0,0.39017332215149353,7,136.0
4595.0,42,33,13,3146,3188,0,80.0,1.9047619047619047,6.020864266953046,13,188.0,0.301672283483445,13,188.0
4600.0,44,30,13,3150,3194,0,78.0,1.7727272727272727,3.9676898901576223,13,210.0,0.18759948194808918,13,210.0
4605.0,42,28,12,3155,3197,0,49.0,1.1666666666666667,3.3477742861463673,12,202.0,0.12470160633950382,12,202.0
4610.0,42,31,12,3156,3198,0,51.0,1.2142857142857142,5.2005646924178555,12,169.0,0.1533447356711684,12,169.0
4615.0,40,34,8,3160,3200,0,55.0,1.375,6.301185901018336,8,158.0,0.2634787655568995,8,158.0
4620.0,37,38,1,3164,3201,0,1.0,0.02702702702702703,6.689545148985392,1,133.0,0.37098062312435465,1,133.0
4625.0,36,38,7,3169,3205,0,21.0,0.5833333333333334,6.440829742146018,7,120.0,0.30192461014444094,7,120.0
4630.0,37,37,12,3174,3211,0,70.0,1.8918918918918919,4.834048626798463,12,169.0,0.24609451330304036,12,169.0
4635.0,38,37,19,3177,3215,0,149.0,3.9210526315789473,3.70095377495755,19,248.0,0.17123405996082428,19,248.0
4640.0,41,35,18,3180,3221,0,150.0,3.658536585365854,2.7886505226276745,18,294.0,0.15181984835246354,18,294.0
4645.0,41,36,17,3182,3223,0,101.0,2.4634146341463414,3.1277074949644645,17,290.0,0.10930614670373502,17,290.0
4650.0,42,37,17,3182,3224,0,93.0,2.2142857142857144,5.208273724757724,17,259.0,0.15858654375766584,17,259.0
4655.0,40,39,9,3186,3226,0,68.0,1.7,7.026949652788458,9,243.0,0.2922831195764047,9,243.0
